Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1974,1974,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1975,1975,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1976,1976,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1977,1977,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1978,1978,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1979,1979,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1980,1980,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1981,1981,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1982,1982,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1983,1983,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1984,1984,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1985,1985,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1986,1986,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1987,1987,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1988,1988,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1989,1989,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1990,1990,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1991,1991,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1992,1992,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1993,1993,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1994,1994,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1995,1995,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1996,1996,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1997,1997,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1998,1998,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,1999,1999,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,2000,2000,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,2001,2001,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,2002,2002,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,2003,2003,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,2004,2004,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,2005,2005,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,2006,2006,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,2007,2007,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,2008,2008,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,2009,2009,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,2010,2010,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,2011,2011,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,2012,2012,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,2013,2013,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,2014,2014,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,2015,2015,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,2016,2016,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,101,Canary seed,2017,2017,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1961,1961,t,5330.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1962,1962,t,5073.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1963,1963,t,4723.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1964,1964,t,5182.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1965,1965,t,5475.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1966,1966,t,3795.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1967,1967,t,5041.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1968,1968,t,5574.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1969,1969,t,3645.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1970,1970,t,3521.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1971,1971,t,3878.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1972,1972,t,3400.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1973,1973,t,2700.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1974,1974,t,3200.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1975,1975,t,3400.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1976,1976,t,4200.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1977,1977,t,3000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1978,1978,t,3100.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1979,1979,t,3000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1980,1980,t,3000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1981,1981,t,3000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1982,1982,t,3800.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1983,1983,t,4800.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1984,1984,t,5600.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1985,1985,t,3500.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1986,1986,t,4000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1987,1987,t,3600.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1988,1988,t,3100.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1989,1989,t,3200.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1990,1990,t,4500.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1991,1991,t,3300.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1992,1992,t,2700.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1993,1993,t,2900.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1994,1994,t,2300.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1995,1995,t,1600.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1996,1996,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1997,1997,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1998,1998,t,2000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,1999,1999,t,2000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,2000,2000,t,2000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,2001,2001,t,2000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,2002,2002,t,2000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,2003,2003,t,2000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,2004,2004,t,2030.47
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,2005,2005,t,2094.58
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,2006,2006,t,2200.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,2007,2007,t,2300.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,2008,2008,t,2291.58
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,2009,2009,t,2286.15
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,2010,2010,t,2276.18
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,2011,2011,t,2266.74
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,2012,2012,t,2269.38
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,2013,2013,t,2195.28
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,2014,2014,t,2088.54
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,2015,2015,t,2184.4
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,2016,2016,t,2156.07
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,2017,2017,t,2143.01
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,2018,2018,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,2019,2019,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,2020,2020,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,2021,2021,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,568,Cantaloupes and other melons,2022,2022,t,0.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1961,1961,t,105576.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1962,1962,t,117083.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1963,1963,t,107575.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1964,1964,t,121909.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1965,1965,t,104383.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1966,1966,t,123714.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1967,1967,t,133098.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1968,1968,t,116412.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1969,1969,t,137927.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1970,1970,t,135643.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1971,1971,t,136400.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1972,1972,t,136400.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1973,1973,t,137900.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1974,1974,t,145900.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1975,1975,t,151900.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1976,1976,t,180000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1977,1977,t,174000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1978,1978,t,149000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1979,1979,t,134000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1980,1980,t,155000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1981,1981,t,199000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1982,1982,t,211000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1983,1983,t,176000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1984,1984,t,248000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1985,1985,t,260000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1986,1986,t,253000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1987,1987,t,260700.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1988,1988,t,291100.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1989,1989,t,354900.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1990,1990,t,390200.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1991,1991,t,432000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1992,1992,t,476400.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1993,1993,t,420200.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1994,1994,t,356000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1995,1995,t,368900.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1996,1996,t,350000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1997,1997,t,350000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1998,1998,t,277000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,1999,1999,t,448000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,2000,2000,t,385000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,2001,2001,t,378000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,2002,2002,t,422000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,2003,2003,t,432000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,2004,2004,t,471000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,2005,2005,t,487000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,2006,2006,t,541000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,2007,2007,t,543000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,2008,2008,t,496000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,2009,2009,t,561000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,2010,2010,t,481000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,2011,2011,t,482000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,2012,2012,t,511000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,2013,2013,t,555000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,2014,2014,t,548000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,2015,2015,t,538598.77
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,2016,2016,t,541603.72
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,2017,2017,t,541926.42
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,2018,2018,t,538720.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,2019,2019,t,615830.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,2020,2020,t,574170.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,2021,2021,t,643190.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,426,Carrots and turnips,2022,2022,t,488880.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1961,1961,t,57067.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1962,1962,t,57461.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1963,1963,t,47404.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1964,1964,t,58893.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1965,1965,t,50444.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1966,1966,t,48845.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1967,1967,t,60386.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1968,1968,t,52615.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1969,1969,t,52997.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1970,1970,t,49073.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1971,1971,t,56774.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1972,1972,t,58700.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1973,1973,t,58800.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1974,1974,t,57100.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1975,1975,t,60010.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1976,1976,t,55000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1977,1977,t,52000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1978,1978,t,55000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1979,1979,t,52000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1980,1980,t,49000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1981,1981,t,57000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1982,1982,t,53900.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1983,1983,t,55700.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1984,1984,t,59200.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1985,1985,t,42000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1986,1986,t,62000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1987,1987,t,44000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1988,1988,t,50000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1989,1989,t,58300.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1990,1990,t,57400.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1991,1991,t,57800.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1992,1992,t,65600.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1993,1993,t,60400.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1994,1994,t,59100.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1995,1995,t,59000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1996,1996,t,56900.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1997,1997,t,61400.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1998,1998,t,52000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,1999,1999,t,57500.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,2000,2000,t,52500.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,2001,2001,t,49500.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,2002,2002,t,53000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,2003,2003,t,53000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,2004,2004,t,55000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,2005,2005,t,56000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,2006,2006,t,52500.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,2007,2007,t,62000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,2008,2008,t,66000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,2009,2009,t,59000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,2010,2010,t,60700.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,2011,2011,t,57000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,2012,2012,t,53000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,2013,2013,t,51000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,2014,2014,t,52200.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,2015,2015,t,65500.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,2016,2016,t,62300.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,2017,2017,t,70400.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,2018,2018,t,70030.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,2019,2019,t,65710.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,2020,2020,t,69800.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,2021,2021,t,76000.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,393,Cauliflowers and broccoli,2022,2022,t,78800.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,531,Cherries,1961,1961,t,9308.0
QCL,Crops and livestock products,150,Netherlands (Kingdom of the),5510,Production,531,Cherries,1962,1962,t,6215.0
